lat,lon,crs,total
-36.5,-55.5,b'',2.0595753
-36.5,-54.5,b'',2.038577
-36.5,-53.5,b'',1.9896007
-36.5,-52.5,b'',1.9441043
-36.5,-51.5,b'',1.842692
-36.5,-50.5,b'',1.7643249
-36.5,-49.5,b'',1.7453793
-36.5,-48.5,b'',1.719664
-36.5,-47.5,b'',1.7181222
-36.5,-46.5,b'',1.7317915
-36.5,-45.5,b'',1.7364538
-36.5,-44.5,b'',1.7533911
-36.5,-43.5,b'',1.7546366
-36.5,-42.5,b'',1.7539601
-36.5,-41.5,b'',1.7547892
-36.5,-40.5,b'',1.7536817
-36.5,-39.5,b'',1.755786
-36.5,-38.5,b'',1.7586799
-36.5,-37.5,b'',1.7620282
-36.5,-36.5,b'',1.7647326
-36.5,-35.5,b'',1.7675167
-36.5,-34.5,b'',1.7698995
-36.5,-33.5,b'',1.7744778
-36.5,-32.5,b'',1.776124
-36.5,-31.5,b'',1.7810223
-36.5,-30.5,b'',1.78033
-36.5,-29.5,b'',1.783927
-36.5,-28.5,b'',1.7881315
-36.5,-27.5,b'',1.7951503
-36.5,-26.5,b'',1.80469
-36.5,-25.5,b'',1.8126645
-36.5,-24.5,b'',1.8220009
-36.5,-23.5,b'',1.8280205
-36.5,-22.5,b'',1.8371495
-36.5,-21.5,b'',1.8389305
-36.5,-20.5,b'',1.8533828
-36.5,-19.5,b'',1.8561233
-36.5,-18.5,b'',1.8598759
-36.5,-17.5,b'',1.851492
-36.5,-16.5,b'',1.843768
-36.5,-15.5,b'',1.8378471
-36.5,-14.5,b'',1.8263838
-36.5,-13.5,b'',1.8289826
-36.5,-12.5,b'',1.8253404
-36.5,-11.5,b'',1.8291911
-36.5,-10.5,b'',1.8311952
-36.5,-9.5,b'',1.8321723
-36.5,-8.5,b'',1.8300209
-36.5,-7.5,b'',1.8390871
-36.5,-6.5,b'',1.840906
-36.5,-5.5,b'',1.8531204
-36.5,-4.5,b'',1.8547089
-36.5,-3.5,b'',1.8740269
-36.5,-2.5,b'',1.8754683
-36.5,-1.5,b'',1.8888514
-36.5,-0.5,b'',1.892351
-36.5,0.5,b'',1.9030937
-36.5,1.5,b'',1.9110323
-36.5,2.5,b'',1.9249487
-36.5,3.5,b'',1.9393064
-36.5,4.5,b'',1.9577413
-36.5,5.5,b'',1.9772278
-36.5,6.5,b'',1.9889232
-36.5,7.5,b'',2.004611
-36.5,8.5,b'',2.013839
-36.5,9.5,b'',2.0151286
-36.5,10.5,b'',2.0145857
-36.5,11.5,b'',1.9976939
-36.5,12.5,b'',1.9756674
-36.5,13.5,b'',1.9367381
-36.5,14.5,b'',1.9122782
-36.5,15.5,b'',1.8756877
-36.5,16.5,b'',1.8542631
-36.5,17.5,b'',1.8217725
-36.5,18.5,b'',1.7984413
-36.5,19.5,b'',1.7691989
-36.5,20.5,b'',1.7547601
-36.5,21.5,b'',1.7406707
-36.5,22.5,b'',1.7316045
-36.5,23.5,b'',1.7090894
-36.5,24.5,b'',1.6710118
-36.5,25.5,b'',1.6442878
-36.5,26.5,b'',1.5972494
-36.5,27.5,b'',1.5495983
-36.5,28.5,b'',1.4961673
-36.5,29.5,b'',1.4325027
-36.5,30.5,b'',1.394325
-36.5,31.5,b'',1.3682925
-36.5,32.5,b'',1.3635321
-36.5,33.5,b'',1.3678302
-36.5,34.5,b'',1.3637973
-36.5,35.5,b'',1.3728948
-36.5,36.5,b'',1.3831357
-36.5,37.5,b'',1.392226
-36.5,38.5,b'',1.4049306
-36.5,39.5,b'',1.4188261
-36.5,40.5,b'',1.4311566
-36.5,41.5,b'',1.4413823
-36.5,42.5,b'',1.4477211
-36.5,43.5,b'',1.4548802
-36.5,44.5,b'',1.4635059
-36.5,45.5,b'',1.473056
-36.5,46.5,b'',1.478504
-36.5,47.5,b'',1.4853487
-36.5,48.5,b'',1.491435
-36.5,49.5,b'',1.4962955
-36.5,50.5,b'',1.5016466
-36.5,51.5,b'',1.5093505
-36.5,52.5,b'',1.5162071
-36.5,53.5,b'',1.5252848
-36.5,54.5,b'',1.535841
-36.5,55.5,b'',1.5508349
-36.5,56.5,b'',1.5574977
-36.5,57.5,b'',1.5689654
-36.5,58.5,b'',1.5741135
-36.5,59.5,b'',1.5772494
-36.5,60.5,b'',1.5796862
-36.5,61.5,b'',1.5843954
-36.5,62.5,b'',1.5889955
-36.5,63.5,b'',1.6021413
-36.5,64.5,b'',1.6120446
-36.5,65.5,b'',1.6261809
-36.5,66.5,b'',1.6383198
-36.5,67.5,b'',1.6494522
-36.5,68.5,b'',1.6563004
-36.5,69.5,b'',1.664029
-36.5,70.5,b'',1.6683139
-36.5,71.5,b'',1.675255
-36.5,72.5,b'',1.6780417
-36.5,73.5,b'',1.6876979
-36.5,74.5,b'',1.6911573
-36.5,75.5,b'',1.7047915
-36.5,76.5,b'',1.7114041
-36.5,77.5,b'',1.7211143
-36.5,78.5,b'',1.7290403
-36.5,79.5,b'',1.7371045
-36.5,80.5,b'',1.7499787
-36.5,81.5,b'',1.7627302
-36.5,82.5,b'',1.7687899
-36.5,83.5,b'',1.7754196
-36.5,84.5,b'',1.7783933
-36.5,85.5,b'',1.7819871
-36.5,86.5,b'',1.7861427
-36.5,87.5,b'',1.7876782
-36.5,88.5,b'',1.7900381
-36.5,89.5,b'',1.790254
-36.5,90.5,b'',1.7923743
-36.5,91.5,b'',1.7913917
-36.5,92.5,b'',1.791613
-36.5,93.5,b'',1.7882586
-36.5,94.5,b'',1.7873987
-36.5,95.5,b'',1.7829263
-36.5,96.5,b'',1.7798728
-36.5,97.5,b'',1.7710644
-36.5,98.5,b'',1.7676189
-36.5,99.5,b'',1.7598829
-36.5,100.5,b'',1.7549479
-36.5,101.5,b'',1.7434093
-36.5,102.5,b'',1.7356558
-36.5,103.5,b'',1.7188962
-36.5,104.5,b'',1.7097774
-36.5,105.5,b'',1.6891035
-36.5,106.5,b'',1.6715425
-36.5,107.5,b'',1.6482277
-36.5,108.5,b'',1.6246551
-36.5,109.5,b'',1.5948967
-36.5,110.5,b'',1.5704659
-36.5,111.5,b'',1.5390766
-36.5,112.5,b'',1.5118498
-36.5,113.5,b'',1.4941967
-36.5,114.5,b'',1.489873
-36.5,115.5,b'',1.4918344
-36.5,116.5,b'',1.4990914
-36.5,117.5,b'',1.5038679
-36.5,118.5,b'',1.5090294
-36.5,119.5,b'',1.5144118
-36.5,120.5,b'',1.5157852
-36.5,121.5,b'',1.5266211
-36.5,122.5,b'',1.5278502
-36.5,123.5,b'',1.5340304
-36.5,124.5,b'',1.5375305
-36.5,125.5,b'',1.541831
-36.5,126.5,b'',1.5438486
-36.5,127.5,b'',1.5467458
-36.5,128.5,b'',1.5418043
-36.5,129.5,b'',1.536628
-36.5,130.5,b'',1.5314219
-36.5,131.5,b'',1.5264351
-36.5,132.5,b'',1.5198233
-36.5,133.5,b'',1.5179145
-36.5,134.5,b'',1.5161802
-36.5,135.5,b'',1.5359741
-36.5,136.5,b'',1.5523481
-36.5,137.5,b'',1.6069165
-36.5,138.5,b'',1.6626849
-36.5,139.5,b'',1.8738241
-36.5,140.5,b'',2.0978756
-36.5,141.5,b'',2.261341
-36.5,142.5,b'',2.3780413
-36.5,143.5,b'',2.371889
-36.5,144.5,b'',2.4016056
-36.5,145.5,b'',2.4499638
-36.5,146.5,b'',2.491616
-36.5,147.5,b'',2.5156896
-36.5,148.5,b'',2.5258682
-36.5,149.5,b'',2.5237682
-36.5,150.5,b'',2.4796143
-36.5,151.5,b'',2.4381537
-36.5,152.5,b'',2.392921
-36.5,153.5,b'',2.3471315
-36.5,154.5,b'',2.2869008
-36.5,155.5,b'',2.2489192
-36.5,156.5,b'',2.2051992
-36.5,157.5,b'',2.1822186
-36.5,158.5,b'',2.1740475
-36.5,159.5,b'',2.1607347
-36.5,160.5,b'',2.1601965
-36.5,161.5,b'',2.156696
-36.5,162.5,b'',2.1556437
-36.5,163.5,b'',2.1497815
-36.5,164.5,b'',2.1483557
-36.5,165.5,b'',2.136411
-36.5,166.5,b'',2.1279955
-36.5,167.5,b'',2.129315
-36.5,168.5,b'',2.1283674
-36.5,169.5,b'',2.1463342
-36.5,170.5,b'',2.1558094
-36.5,171.5,b'',2.171795
-36.5,172.5,b'',2.1765122
-36.5,173.5,b'',2.1849492
-36.5,174.5,b'',2.182504
-36.5,175.5,b'',2.1146312
-36.5,176.5,b'',2.0482655
-36.5,177.5,b'',1.9940646
-36.5,178.5,b'',1.9351453
-36.5,179.5,b'',1.8964508
-35.5,-179.5,b'',1.8677645
-35.5,-178.5,b'',1.8602381
-35.5,-177.5,b'',1.8574897
-35.5,-176.5,b'',1.8609517
-35.5,-175.5,b'',1.8644422
-35.5,-174.5,b'',1.8623754
-35.5,-173.5,b'',1.8566637
-35.5,-172.5,b'',1.853873
-35.5,-171.5,b'',1.8477411
-35.5,-170.5,b'',1.8388296
-35.5,-169.5,b'',1.8336225
-35.5,-168.5,b'',1.8236634
-35.5,-167.5,b'',1.8142555
-35.5,-166.5,b'',1.8051305
-35.5,-165.5,b'',1.7966425
-35.5,-164.5,b'',1.7894562
-35.5,-163.5,b'',1.7834376
-35.5,-162.5,b'',1.7789028
-35.5,-161.5,b'',1.7753183
-35.5,-160.5,b'',1.7698699
-35.5,-159.5,b'',1.7649103
-35.5,-158.5,b'',1.7598457
-35.5,-157.5,b'',1.7528623
-35.5,-156.5,b'',1.7462454
-35.5,-155.5,b'',1.7394246
-35.5,-154.5,b'',1.7334547
-35.5,-153.5,b'',1.7256725
-35.5,-152.5,b'',1.7175213
-35.5,-151.5,b'',1.7114131
-35.5,-150.5,b'',1.7022206
-35.5,-149.5,b'',1.6974757
-35.5,-148.5,b'',1.6956072
-35.5,-147.5,b'',1.6901276
-35.5,-146.5,b'',1.6867723
-35.5,-145.5,b'',1.6841774
-35.5,-144.5,b'',1.680196
-35.5,-143.5,b'',1.677166
-35.5,-142.5,b'',1.6733834
-35.5,-141.5,b'',1.6674569
-35.5,-140.5,b'',1.6640823
-35.5,-139.5,b'',1.6587089
-35.5,-138.5,b'',1.6537517
-35.5,-137.5,b'',1.6500239
-35.5,-136.5,b'',1.6481857
-35.5,-135.5,b'',1.6457235
-35.5,-134.5,b'',1.6459482
-35.5,-133.5,b'',1.6438469
-35.5,-132.5,b'',1.6362296
-35.5,-131.5,b'',1.6356993
-35.5,-130.5,b'',1.6269617
-35.5,-129.5,b'',1.6267802
-35.5,-128.5,b'',1.6231679
-35.5,-127.5,b'',1.6189237
-35.5,-126.5,b'',1.6157637
-35.5,-125.5,b'',1.614123
-35.5,-124.5,b'',1.6085235
-35.5,-123.5,b'',1.6073046
-35.5,-122.5,b'',1.6054118
-35.5,-121.5,b'',1.6027693
-35.5,-120.5,b'',1.6032337
-35.5,-119.5,b'',1.6033068
-35.5,-118.5,b'',1.6018022
-35.5,-117.5,b'',1.6030523
-35.5,-116.5,b'',1.6009296
-35.5,-115.5,b'',1.601149
-35.5,-114.5,b'',1.6006086
-35.5,-113.5,b'',1.5988795
-35.5,-112.5,b'',1.597828
-35.5,-111.5,b'',1.594896
-35.5,-110.5,b'',1.5927155
-35.5,-109.5,b'',1.5915115
-35.5,-108.5,b'',1.5893717
-35.5,-107.5,b'',1.5825833
-35.5,-106.5,b'',1.5806478
-35.5,-105.5,b'',1.5742987
-35.5,-104.5,b'',1.5673827
-35.5,-103.5,b'',1.5621417
-35.5,-102.5,b'',1.5553082
-35.5,-101.5,b'',1.5491843
-35.5,-100.5,b'',1.5389903
-35.5,-99.5,b'',1.5301523
-35.5,-98.5,b'',1.515713
-35.5,-97.5,b'',1.5025854
-35.5,-96.5,b'',1.4846277
-35.5,-95.5,b'',1.4697148
-35.5,-94.5,b'',1.4574257
-35.5,-93.5,b'',1.4396547
-35.5,-92.5,b'',1.4319485
-35.5,-91.5,b'',1.412739
-35.5,-90.5,b'',1.4011129
-35.5,-89.5,b'',1.382614
-35.5,-88.5,b'',1.36839
-35.5,-87.5,b'',1.3460456
-35.5,-86.5,b'',1.3283193
-35.5,-85.5,b'',1.3022331
-35.5,-84.5,b'',1.2800652
-35.5,-83.5,b'',1.2610495
-35.5,-82.5,b'',1.2242537
-35.5,-81.5,b'',1.2074624
-35.5,-80.5,b'',1.190738
-35.5,-79.5,b'',1.188499
-35.5,-78.5,b'',1.1961534
-35.5,-77.5,b'',1.1981767
-35.5,-76.5,b'',1.2945012
-35.5,-75.5,b'',1.3487546
-35.5,-74.5,b'',1.5709808
-35.5,-73.5,b'',1.8137016
-35.5,-72.5,b'',2.1761444
-35.5,-71.5,b'',2.5223734
-35.5,-70.5,b'',2.7065518
-35.5,-69.5,b'',2.6028364
-35.5,-68.5,b'',2.2819934
-35.5,-67.5,b'',2.1074429
-35.5,-66.5,b'',2.0355504
-35.5,-65.5,b'',1.971612
-35.5,-64.5,b'',1.9563665
-35.5,-63.5,b'',1.9257947
-35.5,-62.5,b'',1.9070697
-35.5,-61.5,b'',1.9253228
-35.5,-60.5,b'',1.9402679
-35.5,-59.5,b'',1.9745926
-35.5,-58.5,b'',1.9783969
-35.5,-57.5,b'',2.0016308
-35.5,-56.5,b'',1.9346731
-35.5,-55.5,b'',1.9623197
-35.5,-54.5,b'',1.9972554
-35.5,-53.5,b'',1.9714286
-35.5,-52.5,b'',1.9606142
-35.5,-51.5,b'',1.8808573
-35.5,-50.5,b'',1.8020808
-35.5,-49.5,b'',1.7737356
-35.5,-48.5,b'',1.7172954
-35.5,-47.5,b'',1.7120036
-35.5,-46.5,b'',1.7118789
-35.5,-45.5,b'',1.7192647
-35.5,-44.5,b'',1.7323204
-35.5,-43.5,b'',1.7337236
-35.5,-42.5,b'',1.7356213
-35.5,-41.5,b'',1.7380012
-35.5,-40.5,b'',1.7384977
-35.5,-39.5,b'',1.7418692
-35.5,-38.5,b'',1.7439016
-35.5,-37.5,b'',1.7452843
-35.5,-36.5,b'',1.7470767
-35.5,-35.5,b'',1.7490263
-35.5,-34.5,b'',1.7529191
-35.5,-33.5,b'',1.756265
-35.5,-32.5,b'',1.7581027
-35.5,-31.5,b'',1.7621739
-35.5,-30.5,b'',1.7614334
-35.5,-29.5,b'',1.7643147
-35.5,-28.5,b'',1.7662536
-35.5,-27.5,b'',1.7720007
-35.5,-26.5,b'',1.7797551
-35.5,-25.5,b'',1.7863002
-35.5,-24.5,b'',1.7943237
-35.5,-23.5,b'',1.7976483
-35.5,-22.5,b'',1.8025618
-35.5,-21.5,b'',1.8009808
-35.5,-20.5,b'',1.805381
-35.5,-19.5,b'',1.8051314
-35.5,-18.5,b'',1.8088288
-35.5,-17.5,b'',1.803791
-35.5,-16.5,b'',1.8055571
-35.5,-15.5,b'',1.8030517
-35.5,-14.5,b'',1.8014185
-35.5,-13.5,b'',1.8022449
-35.5,-12.5,b'',1.8009813
-35.5,-11.5,b'',1.8053608
-35.5,-10.5,b'',1.8031379
-35.5,-9.5,b'',1.8071907
-35.5,-8.5,b'',1.8063631
-35.5,-7.5,b'',1.8127904
-35.5,-6.5,b'',1.8145188
-35.5,-5.5,b'',1.8228576
-35.5,-4.5,b'',1.8259432
-35.5,-3.5,b'',1.84157
-35.5,-2.5,b'',1.8449087
-35.5,-1.5,b'',1.8546368
-35.5,-0.5,b'',1.8602476
-35.5,0.5,b'',1.8703494
-35.5,1.5,b'',1.8815497
-35.5,2.5,b'',1.8963269
-35.5,3.5,b'',1.9095035
-35.5,4.5,b'',1.9281967
-35.5,5.5,b'',1.9443158
-35.5,6.5,b'',1.9548612
-35.5,7.5,b'',1.9669286
-35.5,8.5,b'',1.9693749
-35.5,9.5,b'',1.9597406
-35.5,10.5,b'',1.948069
-35.5,11.5,b'',1.923186
-35.5,12.5,b'',1.8952192
-35.5,13.5,b'',1.8557802
-35.5,14.5,b'',1.8343575
-35.5,15.5,b'',1.7950381
-35.5,16.5,b'',1.7710257
-35.5,17.5,b'',1.7463521
-35.5,18.5,b'',1.7513303
-35.5,19.5,b'',1.7437432
-35.5,20.5,b'',1.7408258
-35.5,21.5,b'',1.7485327
-35.5,22.5,b'',1.7584803
-35.5,23.5,b'',1.7572525
-35.5,24.5,b'',1.7414253
-35.5,25.5,b'',1.7156011
-35.5,26.5,b'',1.669998
-35.5,27.5,b'',1.6125981
-35.5,28.5,b'',1.5466375
-35.5,29.5,b'',1.4661692
-35.5,30.5,b'',1.4112383
-35.5,31.5,b'',1.3756102
-35.5,32.5,b'',1.3584251
-35.5,33.5,b'',1.3555282
-35.5,34.5,b'',1.36145
-35.5,35.5,b'',1.3771095
-35.5,36.5,b'',1.3973268
-35.5,37.5,b'',1.4173261
-35.5,38.5,b'',1.4369739
-35.5,39.5,b'',1.4568701
-35.5,40.5,b'',1.4696465
-35.5,41.5,b'',1.4891849
-35.5,42.5,b'',1.4997743
-35.5,43.5,b'',1.5160573
-35.5,44.5,b'',1.529033
-35.5,45.5,b'',1.5422267
-35.5,46.5,b'',1.5518314
-35.5,47.5,b'',1.5640945
-35.5,48.5,b'',1.5699437
-35.5,49.5,b'',1.5796374
-35.5,50.5,b'',1.5856014
-35.5,51.5,b'',1.5920849
-35.5,52.5,b'',1.5978454
-35.5,53.5,b'',1.6056595
-35.5,54.5,b'',1.6135907
-35.5,55.5,b'',1.625495
-35.5,56.5,b'',1.629535
-35.5,57.5,b'',1.6398568
-35.5,58.5,b'',1.6456455
-35.5,59.5,b'',1.6505805
-35.5,60.5,b'',1.6574826
-35.5,61.5,b'',1.663662
-35.5,62.5,b'',1.6730968
-35.5,63.5,b'',1.6846107
-35.5,64.5,b'',1.6949443
-35.5,65.5,b'',1.7036506
-35.5,66.5,b'',1.7155508
-35.5,67.5,b'',1.7242419
-35.5,68.5,b'',1.7296503
-35.5,69.5,b'',1.7363821
-35.5,70.5,b'',1.739585
-35.5,71.5,b'',1.7458278
-35.5,72.5,b'',1.7466542
-35.5,73.5,b'',1.7552865
-35.5,74.5,b'',1.7594826
-35.5,75.5,b'',1.7709433
-35.5,76.5,b'',1.7772142
-35.5,77.5,b'',1.7893865
-35.5,78.5,b'',1.7991551
-35.5,79.5,b'',1.8096335
-35.5,80.5,b'',1.8192251
-35.5,81.5,b'',1.8297375
-35.5,82.5,b'',1.8342624
-35.5,83.5,b'',1.8381146
-35.5,84.5,b'',1.8400173
-35.5,85.5,b'',1.8421184
-35.5,86.5,b'',1.8452129
-35.5,87.5,b'',1.84581
-35.5,88.5,b'',1.8469882
-35.5,89.5,b'',1.8455465
-35.5,90.5,b'',1.8452185
-35.5,91.5,b'',1.8422937
-35.5,92.5,b'',1.8399458
-35.5,93.5,b'',1.8345245
-35.5,94.5,b'',1.8306099
-35.5,95.5,b'',1.8237973
-35.5,96.5,b'',1.8176659
-35.5,97.5,b'',1.8055656
-35.5,98.5,b'',1.799868
-35.5,99.5,b'',1.7891284
-35.5,100.5,b'',1.7814689
-35.5,101.5,b'',1.7687994
-35.5,102.5,b'',1.7606115
-35.5,103.5,b'',1.7409018
-35.5,104.5,b'',1.7269226
-35.5,105.5,b'',1.7006338
-35.5,106.5,b'',1.675607
-35.5,107.5,b'',1.6479197
-35.5,108.5,b'',1.6246877
-35.5,109.5,b'',1.5936253
-35.5,110.5,b'',1.5691822
-35.5,111.5,b'',1.5436187
-35.5,112.5,b'',1.5152203
-35.5,113.5,b'',1.501475
-35.5,114.5,b'',1.5089403
-35.5,115.5,b'',1.5414839
-35.5,116.5,b'',1.5722439
-35.5,117.5,b'',1.5779955
-35.5,118.5,b'',1.563989
-35.5,119.5,b'',1.5342526
-35.5,120.5,b'',1.5242802
-35.5,121.5,b'',1.5232745
-35.5,122.5,b'',1.5250088
-35.5,123.5,b'',1.5304523
-35.5,124.5,b'',1.5364078
-35.5,125.5,b'',1.5411301
-35.5,126.5,b'',1.5479507
-35.5,127.5,b'',1.5529851
-35.5,128.5,b'',1.5503831
-35.5,129.5,b'',1.5461937
-35.5,130.5,b'',1.5410951
-35.5,131.5,b'',1.5344324
-35.5,132.5,b'',1.5276291
-35.5,133.5,b'',1.5362762
-35.5,134.5,b'',1.5491028
-35.5,135.5,b'',1.6193913
-35.5,136.5,b'',1.6739323
-35.5,137.5,b'',1.7803906
-35.5,138.5,b'',1.8926102
-35.5,139.5,b'',2.1334763
-35.5,140.5,b'',2.2771862
-35.5,141.5,b'',2.3595822
-35.5,142.5,b'',2.4155662
-35.5,143.5,b'',2.418188
-35.5,144.5,b'',2.4394634
-35.5,145.5,b'',2.4717193
-35.5,146.5,b'',2.5204453
-35.5,147.5,b'',2.5668795
-35.5,148.5,b'',2.5255184
-35.5,149.5,b'',2.5097494
-35.5,150.5,b'',2.4564855
-35.5,151.5,b'',2.3861527
-35.5,152.5,b'',2.332292
-35.5,153.5,b'',2.2818592
-35.5,154.5,b'',2.2280715
-35.5,155.5,b'',2.190195
-35.5,156.5,b'',2.1472495
-35.5,157.5,b'',2.1262069
-35.5,158.5,b'',2.1196156
-35.5,159.5,b'',2.113175
-35.5,160.5,b'',2.1158183
-35.5,161.5,b'',2.1188095
-35.5,162.5,b'',2.1253746
-35.5,163.5,b'',2.127142
-35.5,164.5,b'',2.1305196
-35.5,165.5,b'',2.122396
-35.5,166.5,b'',2.116739
-35.5,167.5,b'',2.1217089
-35.5,168.5,b'',2.1249256
-35.5,169.5,b'',2.144874
-35.5,170.5,b'',2.153154
-35.5,171.5,b'',2.168672
-35.5,172.5,b'',2.1728919
-35.5,173.5,b'',2.171235
-35.5,174.5,b'',2.135602
-35.5,175.5,b'',2.0644522
-35.5,176.5,b'',2.005743
-35.5,177.5,b'',1.9607763
-35.5,178.5,b'',1.9147056
-35.5,179.5,b'',1.8881989
-34.5,-179.5,b'',1.8863492
-34.5,-178.5,b'',1.8845152
-34.5,-177.5,b'',1.8840398
-34.5,-176.5,b'',1.8873289
-34.5,-175.5,b'',1.890408
-34.5,-174.5,b'',1.8884432
-34.5,-173.5,b'',1.8807101
-34.5,-172.5,b'',1.8753117
-34.5,-171.5,b'',1.8671272
-34.5,-170.5,b'',1.8574321
-34.5,-169.5,b'',1.8521721
-34.5,-168.5,b'',1.841964
-34.5,-167.5,b'',1.8328887
-34.5,-166.5,b'',1.8239627
-34.5,-165.5,b'',1.8160312
-34.5,-164.5,b'',1.8082947
-34.5,-163.5,b'',1.8018713
-34.5,-162.5,b'',1.7965055
-34.5,-161.5,b'',1.7925283
-34.5,-160.5,b'',1.7861954
-34.5,-159.5,b'',1.7810314
-34.5,-158.5,b'',1.7757871
-34.5,-157.5,b'',1.7687407
-34.5,-156.5,b'',1.7614677
-34.5,-155.5,b'',1.7545584
-34.5,-154.5,b'',1.7481595
-34.5,-153.5,b'',1.7402227
-34.5,-152.5,b'',1.7318845
-34.5,-151.5,b'',1.7252359
-34.5,-150.5,b'',1.7151821
-34.5,-149.5,b'',1.7091681
-34.5,-148.5,b'',1.7073052
-34.5,-147.5,b'',1.702335
-34.5,-146.5,b'',1.6991684
-34.5,-145.5,b'',1.6969377
-34.5,-144.5,b'',1.6928248
-34.5,-143.5,b'',1.6899961
-34.5,-142.5,b'',1.6860678
-34.5,-141.5,b'',1.6802182
-34.5,-140.5,b'',1.6763188
-34.5,-139.5,b'',1.6703835
-34.5,-138.5,b'',1.6641004
-34.5,-137.5,b'',1.6593194
-34.5,-136.5,b'',1.655992
-34.5,-135.5,b'',1.6529454
-34.5,-134.5,b'',1.6520795
-34.5,-133.5,b'',1.649173
-34.5,-132.5,b'',1.6405694
-34.5,-131.5,b'',1.63971
-34.5,-130.5,b'',1.630836
-34.5,-129.5,b'',1.6301742
-34.5,-128.5,b'',1.6262883
-34.5,-127.5,b'',1.6214386
-34.5,-126.5,b'',1.617959
-34.5,-125.5,b'',1.6147308
-34.5,-124.5,b'',1.6077021
-34.5,-123.5,b'',1.6050854
-34.5,-122.5,b'',1.601227
-34.5,-121.5,b'',1.5984291
-34.5,-120.5,b'',1.5964961
-34.5,-119.5,b'',1.5945938
-34.5,-118.5,b'',1.5903491
-34.5,-117.5,b'',1.5902919
-34.5,-116.5,b'',1.5861932
-34.5,-115.5,b'',1.5826081
-34.5,-114.5,b'',1.5801053
-34.5,-113.5,b'',1.5763285
-34.5,-112.5,b'',1.5744781
-34.5,-111.5,b'',1.570775
-34.5,-110.5,b'',1.5684998
-34.5,-109.5,b'',1.5675325
-34.5,-108.5,b'',1.5630409
-34.5,-107.5,b'',1.555406
-34.5,-106.5,b'',1.5510799
-34.5,-105.5,b'',1.5438324
-34.5,-104.5,b'',1.5348958
-34.5,-103.5,b'',1.5279953
-34.5,-102.5,b'',1.5199789
-34.5,-101.5,b'',1.5122417
-34.5,-100.5,b'',1.5010564
-34.5,-99.5,b'',1.4911301
-34.5,-98.5,b'',1.4771512
-34.5,-97.5,b'',1.4626645
-34.5,-96.5,b'',1.4446157
-34.5,-95.5,b'',1.4288338
-34.5,-94.5,b'',1.4176421
-34.5,-93.5,b'',1.4010023
-34.5,-92.5,b'',1.3931139
-34.5,-91.5,b'',1.3739488
-34.5,-90.5,b'',1.3619039
-34.5,-89.5,b'',1.3430924
-34.5,-88.5,b'',1.3270177
-34.5,-87.5,b'',1.3050193
-34.5,-86.5,b'',1.2875686
-34.5,-85.5,b'',1.262316
-34.5,-84.5,b'',1.2400342
-34.5,-83.5,b'',1.2207003
-34.5,-82.5,b'',1.1847267
-34.5,-81.5,b'',1.1685576
-34.5,-80.5,b'',1.1537137
-34.5,-79.5,b'',1.1566043
-34.5,-78.5,b'',1.1788857
-34.5,-77.5,b'',1.1931103
-34.5,-76.5,b'',1.2977185
-34.5,-75.5,b'',1.3614192
-34.5,-74.5,b'',1.5678484
-34.5,-73.5,b'',1.7837018
-34.5,-72.5,b'',2.099973
-34.5,-71.5,b'',2.4578931
-34.5,-70.5,b'',2.7310262
-34.5,-69.5,b'',2.629833
-34.5,-68.5,b'',2.2876246
-34.5,-67.5,b'',2.1375241
-34.5,-66.5,b'',2.0572238
-34.5,-65.5,b'',1.9852915
-34.5,-64.5,b'',1.9655508
-34.5,-63.5,b'',1.9353496
-34.5,-62.5,b'',1.9280555
-34.5,-61.5,b'',1.9664055
-34.5,-60.5,b'',1.9797412
-34.5,-59.5,b'',1.9913902
-34.5,-58.5,b'',1.968954
-34.5,-57.5,b'',2.0313623
-34.5,-56.5,b'',2.010909
-34.5,-55.5,b'',2.0383673
-34.5,-54.5,b'',2.0275345
-34.5,-53.5,b'',1.9712598
-34.5,-52.5,b'',1.9631747
-34.5,-51.5,b'',1.9088869
-34.5,-50.5,b'',1.827545
-34.5,-49.5,b'',1.7993169
-34.5,-48.5,b'',1.7329859
-34.5,-47.5,b'',1.7221076
-34.5,-46.5,b'',1.7169752
-34.5,-45.5,b'',1.7234325
-34.5,-44.5,b'',1.7328209
-34.5,-43.5,b'',1.7347202
-34.5,-42.5,b'',1.7392634
-34.5,-41.5,b'',1.7427404
-34.5,-40.5,b'',1.7437105
-34.5,-39.5,b'',1.7454209
-34.5,-38.5,b'',1.746525
-34.5,-37.5,b'',1.7477596
-34.5,-36.5,b'',1.7490609
-34.5,-35.5,b'',1.7503009
-34.5,-34.5,b'',1.7521613
-34.5,-33.5,b'',1.7532173
-34.5,-32.5,b'',1.7525533
-34.5,-31.5,b'',1.7536992
-34.5,-30.5,b'',1.7513502
-34.5,-29.5,b'',1.7530355
-34.5,-28.5,b'',1.7546394
-34.5,-27.5,b'',1.7593772
-34.5,-26.5,b'',1.7662923
-34.5,-25.5,b'',1.7704425
-34.5,-24.5,b'',1.777592
-34.5,-23.5,b'',1.7798264
-34.5,-22.5,b'',1.7831986
-34.5,-21.5,b'',1.7798839
-34.5,-20.5,b'',1.7812922
-34.5,-19.5,b'',1.7799565
-34.5,-18.5,b'',1.7838547
-34.5,-17.5,b'',1.7795545
-34.5,-16.5,b'',1.7828946
