;"Oil";"Coal";"Gas";"Nuclear";"Hydroelectricity";"Biomass and Waste";"Wind";"Solar, Tide, Wave, Fuel Cell";"Fuel Ethanol";"Geothermal";"Biodiesel";"Peat"
"1980-01-01 00:00:00";17,599858102;0;0;0;3,8428572874999998;0;0;0;0;0;;
"1981-01-01 00:00:00";18,479852519;0;0;0;4,9314284276;0;0;0;0;0;;
"1982-01-01 00:00:00";17,013196708;0;0;0;4,9457142544;0;0;0;0;0;;
"1983-01-01 00:00:00";18,479852519;0;0;0;3,0485714348000004;0;0;0;0;0;;
"1984-01-01 00:00:00";18,186520659000003;0;0;0;1,05428574891;0;0;0;0;0;;
"1985-01-01 00:00:00";18,479852519;0;0;0;3,8399999128;0;0;0;0;0;;
"1986-01-01 00:00:00";19,465334525;0;0;0;3,3685715826;0;0;0;0;0;;
"1987-01-01 00:00:00";21,618770911000002;0;0;0;3,4742858403000003;0;0;0;0;0;;
"1988-01-01 00:00:00";22,573686951000003;0;0;0;3,5057142871;0;0;0;0;0;;
"1989-01-01 00:00:00";22,546613474000004;0;0;0;3,5714284391;0;0;0;0;0;;
"1990-01-01 00:00:00";18,732491009;0;0;0;3,7399999393;0;0;0;0;0;;
"1991-01-01 00:00:00";15,413440199000002;0;0;0;3,5485715349;0;0;0;0;0;;
"1992-01-01 00:00:00";15,508735256000001;0;0;0;2,9657144302;0;0;0;0;0;;
"1993-01-01 00:00:00";17,688234472;0;0;0;3,1057141605000003;0;0;0;0;0;;
"1994-01-01 00:00:00";18,123532579000003;0;0;0;3,3199999343;0;0;0;0;0;;
"1995-01-01 00:00:00";17,801971220000002;0;0,43303572310000005;0;5,0457142279000005;0;0;0;0;0;;
"1996-01-01 00:00:00";18,608258186;0;3,9045081501000007;0;5,0400001763;0;0;0;0;0;;
"1997-01-01 00:00:00";16,867842642;0;6,507513699800001;0;5,3142855853;0;0;0;0;0;;
"1998-01-01 00:00:00";16,139934898;0;8,676684196500002;0;3,8942854964;0;0;0;0;0;;
"1999-01-01 00:00:00";18,130726897;0;14,533445782;0;4,9600000812000005;0;0;0;0;0;;
"2000-01-01 00:00:00";18,162894314000003;0;14,641904836;0;4,9885715022;0;0;0;0;0;0;
"2001-01-01 00:00:00";17,562785151;0;14,641904836;0;5,0914285015;0;0;0;0;0;0;
"2002-01-01 00:00:00";17,990955231;0;13,894918077;0;4,891428554500001;0;0;0;0;0;0;
"2003-01-01 00:00:00";13,986161242000001;0;13,894918077;0;5,1828572813000005;0;0;0;0;0;0;
"2004-01-01 00:00:00";17,012304687;0;13,480144594;0;4,9457142544;0,29722221130000004;0;0;0;0;0;
"2005-01-01 00:00:00";21,698064251;0;13,480144594;0;4,0657143713;0,30555555987;0;0,00028571429141000004;0;0;0;
"2006-01-01 00:00:00";15,631027032;0;13,480144594;0;4,2714287188;0,3111111062;0;0,0005714285828200001;0;0;0;
"2007-01-01 00:00:00";14,739152570000002;0;15,554014335000002;0;5,082856958900001;0,31944445477000005;0;0,0005714285828200001;0;0;0;
"2008-01-01 00:00:00";16,726326476;0;16,590947461;0;5,368571285200001;0,32777778008;0;0,0005714285828200001;0;0;0;
"2009-01-01 00:00:00";15,093980381;0;16,590947461;0;6,0285713429;0,20000000515;0;0,0014285713989;0;0;0;
"2010-01-01 00:00:00";16,684229365;0;17,161261727;0;4,5771429235;0,19166667984000005;0;0,0057142855956;0;0;0;
"2011-01-01 00:00:00";14,105496672;0;16,92276648;0;5,017142806900001;0,17777777331;0;0,0057142855956;0;0;0;
"2012-01-01 00:00:00";20,428633469;0;18,457429879000003;0;5,060000054700001;0,18333333127;0;0,0057142855956;0;0;0;
"2013-01-01 00:00:00";23,058745176000006;0;21,194936495000004;0;4,542857102000001;0,18888888923000002;0;0,0057142855956;0;0;0;
"2014-01-01 00:00:00";24,798417563;0;21,381585202;0;5,4114285330000005;0,19444444719;0;0,0085714287423;0;0;0;
"2015-01-01 00:00:00";27,868481703000004;0;21,391953347;0;3,8228569439;0,29166667660000006;0;0,0114285711912;0;0;0;
"2016-01-01 00:00:00";29,965526545000003;0;23,953160793000002;0;4,3257144187000005;0,48055554257;0;0,014285713989;0;0;0;
